timestamps,TP9,AF7,AF8,TP10,Right AUX
1738232365.855,-13.184,969.238,965.820,-11.719,23.926
1738232365.859,8.789,969.238,962.891,-3.906,-146.484
1738232365.862,41.992,969.238,959.473,41.504,-2.930
1738232365.866,42.480,969.238,954.102,51.270,259.277
1738232365.870,16.113,969.238,956.055,11.230,97.168
1738232365.874,7.812,969.727,955.566,5.371,-250.977
1738232365.878,10.254,968.262,953.613,8.301,-210.449
1738232365.881,26.367,968.750,953.613,25.391,262.207
1738232365.885,30.273,968.262,955.078,22.949,187.500
1738232365.889,33.203,919.434,956.055,21.973,-152.832
1738232365.893,49.316,844.238,955.566,41.504,-159.668
1738232365.897,71.289,768.555,955.078,58.594,-198.242
1738232365.901,67.383,657.227,954.590,67.383,-171.875
1738232365.905,68.848,547.852,946.777,86.426,-15.137
1738232365.908,110.352,448.730,938.965,126.953,266.602
1738232365.912,134.766,357.422,918.945,145.508,190.918
1738232365.916,132.812,266.602,686.523,163.574,-174.805
1738232365.920,152.344,177.246,254.883,159.180,-345.703
1738232365.924,186.035,114.746,-52.734,157.227,-8.789
1738232365.924,188.965,57.129,-333.008,190.918,450.684
1738232365.928,190.430,-11.230,-817.383,197.754,-35.645
1738232365.932,197.754,-75.684,-1000.000,202.637,-298.828
1738232365.936,202.637,-147.949,-985.352,209.473,-154.297
1738232365.940,200.195,-220.703,-1000.000,205.566,-202.637
1738232365.944,188.477,-279.785,-1000.000,197.754,-20.508
1738232365.948,200.195,-336.426,-1000.000,189.941,91.309
1738232365.951,218.262,-389.160,-1000.000,197.754,430.176
1738232365.955,209.961,-412.598,-1000.000,205.566,625.000
1738232365.959,194.336,-412.598,-1000.000,209.473,-24.902
1738232365.963,194.824,-420.898,-1000.000,212.402,-227.051
1738232365.967,204.590,-441.406,-1000.000,206.055,46.875
1738232366.000,202.148,-441.895,-1000.000,190.430,-198.242
1738232366.004,208.496,-444.824,-1000.000,171.387,-374.512
1738232366.008,201.172,-440.430,-1000.000,182.129,-257.812
1738232366.012,183.594,-413.086,-1000.000,196.289,-146.973
1738232366.016,187.500,-402.832,-1000.000,187.988,-124.512
1738232366.020,190.918,-394.531,-1000.000,200.684,-201.660
1738232366.024,189.453,-379.883,-1000.000,207.031,-27.344
1738232366.027,189.941,-376.465,-1000.000,181.152,300.781
1738232366.031,177.734,-367.188,-1000.000,168.945,5.859
1738232366.035,173.340,-362.305,-1000.000,172.363,-175.293
1738232366.039,187.012,-366.699,-1000.000,167.969,-76.660
1738232366.043,180.664,-362.793,-1000.000,159.668,-38.574
1738232366.015,161.133,-352.539,-1000.000,161.621,-150.879
1738232366.019,156.250,-353.027,-1000.000,156.738,-182.617
1738232366.023,152.832,-357.422,-1000.000,148.438,109.375
1738232366.027,154.297,-342.773,-1000.000,142.578,4.395
1738232366.031,158.203,-329.590,-1000.000,145.020,-211.426
1738232366.035,154.297,-327.148,-1000.000,135.742,-61.523
1738232366.039,137.695,-321.777,-1000.000,121.582,176.758
1738232366.042,127.441,-313.965,-999.023,123.047,198.242
