timestamps,TP9,AF7,AF8,TP10,Right AUX
1738836516.671,999.512,999.512,492.188,999.512,-1000.000
1738836516.675,-162.598,-129.395,-184.082,55.176,51.758
1738836516.678,-1000.000,-1000.000,-778.320,-1000.000,999.512
1738836516.682,-1000.000,-1000.000,-854.980,-1000.000,999.512
1738836516.686,-93.262,-241.699,-603.516,-263.184,202.637
1738836516.690,999.512,999.512,439.941,999.512,-1000.000
1738836516.694,45.898,91.309,-73.242,171.387,-162.598
1738836516.697,-1000.000,-1000.000,-834.961,-1000.000,999.512
1738836516.701,-1000.000,-1000.000,-899.414,-1000.000,999.512
1738836516.705,-263.184,-261.230,-666.992,-255.371,226.562
1738836516.709,999.512,999.512,420.410,999.512,-1000.000
1738836516.713,170.898,171.387,26.367,168.945,-201.172
1738836516.717,-1000.000,-1000.000,-804.688,-1000.000,999.512
1738836516.721,-1000.000,-1000.000,-845.215,-1000.000,999.512
1738836516.724,-255.371,-255.371,-714.844,-313.477,255.859
1738836516.728,999.512,999.512,331.055,999.512,-1000.000
1738836516.732,171.387,164.062,68.359,270.020,-217.773
1738836516.736,-1000.000,-1000.000,-823.730,-996.094,991.699
1738836516.740,-1000.000,-1000.000,-837.891,-1000.000,999.512
1738836516.741,-261.719,-416.504,-839.355,-455.566,397.949
1738836516.745,999.512,999.512,192.383,999.512,-1000.000
1738836516.749,261.230,285.645,181.641,471.191,-375.977
1738836516.753,-991.699,-1000.000,-789.551,-920.410,945.801
1738836516.757,-1000.000,-1000.000,-856.445,-1000.000,999.512
1738836516.761,-455.078,-597.656,-895.020,-614.746,563.965
1738836516.765,999.512,999.512,102.051,938.477,-1000.000
1738836516.768,453.125,497.070,329.590,719.238,-584.961
1738836516.772,-929.199,-947.754,-702.148,-771.484,877.930
1738836516.776,-1000.000,-1000.000,-837.891,-1000.000,999.512
1738836516.780,-618.652,-815.430,-930.176,-844.238,759.277
1738836516.784,948.730,709.473,-107.910,557.617,-717.285
1738836516.786,675.293,756.836,370.117,999.512,-910.645
1738836516.790,-818.848,-807.129,-544.434,-493.164,615.234
1738836516.794,-1000.000,-1000.000,-810.059,-1000.000,999.512
1738836516.798,-851.562,-999.023,-946.289,-1000.000,945.801
1738836516.802,571.289,304.688,-233.398,156.250,-348.145
1738836516.806,961.914,999.512,521.973,999.512,-1000.000
1738836516.810,-567.871,-500.977,-339.355,-219.238,409.668
1738836516.813,-1000.000,-1000.000,-836.426,-1000.000,999.512
1738836516.817,-1000.000,-1000.000,-962.402,-1000.000,999.512
1738836516.821,161.133,13.184,-341.309,-60.059,-27.344
1738836516.825,999.512,999.512,544.922,999.512,-1000.000
1738836516.829,-270.508,-198.242,-274.414,-30.762,100.098
1738836516.846,-1000.000,-1000.000,-833.008,-1000.000,999.512
1738836516.850,-1000.000,-1000.000,-913.086,-1000.000,999.512
1738836516.854,-60.059,-193.359,-561.035,-268.555,166.504
1738836516.858,999.512,999.512,440.918,999.512,-1000.000
1738836516.862,-60.059,23.926,-110.352,171.387,-114.258
1738836516.866,-1000.000,-1000.000,-813.965,-1000.000,999.512
1738836516.870,-1000.000,-1000.000,-884.277,-1000.000,999.512
1738836516.873,-270.508,-265.625,-666.504,-255.371,229.980
1738836516.877,999.512,999.512,399.902,999.512,-1000.000
1738836516.881,171.387,171.387,93.262,171.387,-202.637
1738836516.885,-1000.000,-1000.000,-732.422,-1000.000,999.512
1738836516.889,-1000.000,-1000.000,-913.574,-1000.000,999.512
1738836516.891,-255.371,-254.883,-732.910,-255.371,223.633
1738836516.895,999.512,999.512,372.559,999.512,-1000.000
1738836516.899,171.387,166.016,56.641,162.109,-196.289
1738836516.903,-1000.000,-1000.000,-836.426,-1000.000,997.559
1738836516.907,-1000.000,-1000.000,-847.168,-1000.000,999.512
1738836516.911,-255.371,-360.840,-805.664,-461.914,359.863
1738836516.915,999.512,999.512,262.695,999.512,-1000.000
1738836516.918,162.598,226.074,116.699,386.230,-328.125
1738836516.922,-1000.000,-1000.000,-803.223,-964.355,959.961
1738836516.926,-1000.000,-1000.000,-765.625,-1000.000,999.512
1738836516.930,-441.406,-535.645,-874.023,-624.023,523.438
1738836516.934,999.512,999.512,111.816,969.727,-1000.000
1738836516.936,382.812,444.336,286.133,604.980,-512.207
1738836516.940,-962.402,-955.566,-705.566,-892.578,909.668
1738836516.944,-1000.000,-1000.000,-851.074,-1000.000,999.512
1738836516.948,-589.355,-732.910,-911.133,-841.797,710.449
1738836516.952,991.211,833.984,-54.199,602.539,-815.430
1738836516.956,596.680,676.758,374.512,927.734,-810.547
1738836516.960,-887.695,-857.422,-567.383,-612.793,722.656
1738836516.963,-1000.000,-1000.000,-846.680,-1000.000,999.512
1738836516.967,-818.848,-937.500,-893.066,-1000.000,940.918
1738836516.971,631.836,443.359,-132.812,193.359,-354.492
1738836516.975,918.945,972.168,416.992,999.512,-1000.000
1738836516.979,-600.586,-579.590,-456.543,-266.602,386.719
1738836516.982,-1000.000,-1000.000,-820.312,-1000.000,999.512
1738836516.986,-934.082,-1000.000,-939.941,-1000.000,999.512
1738836516.990,342.285,93.262,-336.426,2.930,-89.844
1738836516.994,999.512,999.512,522.949,999.512,-1000.000
1738836516.998,-267.578,-261.719,-227.051,-62.500,200.195
1738836517.002,-1000.000,-1000.000,-813.965,-1000.000,999.512
1738836517.006,-1000.000,-1000.000,-938.477,-1000.000,999.512
1738836517.009,42.480,-124.512,-459.961,-204.102,131.836
1738836517.013,999.512,999.512,562.500,999.512,-1000.000
1738836517.017,-64.941,-38.086,-139.160,162.109,-58.594
1738836517.021,-1000.000,-1000.000,-842.773,-1000.000,999.512
1738836517.025,-1000.000,-1000.000,-893.555,-1000.000,999.512
1738836517.026,-168.945,-267.578,-646.973,-255.371,233.398
1738836517.030,999.512,999.512,394.043,999.512,-1000.000
1738836517.034,154.785,151.855,-45.898,171.387,-202.637
1738836517.038,-1000.000,-1000.000,-822.266,-1000.000,999.512
1738836517.042,-1000.000,-1000.000,-890.625,-1000.000,999.512
1738836517.046,-255.859,-256.836,-707.031,-255.371,223.633
1738836517.050,999.512,999.512,385.742,999.512,-1000.000
1738836517.053,171.387,168.945,135.254,166.504,-199.707
1738836517.057,-1000.000,-1000.000,-718.262,-1000.000,999.512
1738836517.061,-1000.000,-1000.000,-884.766,-1000.000,999.512
1738836517.065,-255.371,-306.641,-795.898,-363.770,286.133
1738836517.069,999.512,999.512,318.359,999.512,-1000.000
1738836517.071,166.016,169.434,89.844,338.379,-262.695
1738836517.075,-1000.000,-1000.000,-857.910,-970.215,976.562
1738836517.079,-1000.000,-1000.000,-842.285,-1000.000,999.512
1738836517.083,-363.281,-500.977,-853.027,-543.457,479.004
1738836517.087,999.512,999.512,130.371,999.512,-1000.000
1738836517.091,313.965,368.164,229.980,547.852,-464.844
1738836517.095,-980.469,-982.422,-685.059,-900.391,920.898
1738836517.098,-1000.000,-1000.000,-729.980,-1000.000,999.512
1738836517.102,-545.898,-685.547,-877.441,-753.418,636.230
1738836517.106,999.512,912.109,-29.297,793.457,-938.477
1738836517.110,511.719,591.309,317.383,743.164,-687.988
1738836517.114,-923.340,-918.945,-664.062,-830.078,836.914
1738836517.116,-1000.000,-1000.000,-835.449,-1000.000,999.512
1738836517.120,-750.488,-902.344,-931.152,-950.195,844.238
1738836517.124,779.785,536.133,-150.391,372.070,-549.316
1738836517.128,777.344,892.578,421.387,999.512,-1000.000
1738836517.132,-762.207,-676.270,-482.910,-449.707,502.930
1738836517.136,-1000.000,-1000.000,-825.195,-1000.000,999.512
1738836517.140,-951.660,-1000.000,-901.855,-1000.000,999.512
1738836517.143,373.535,158.691,-229.980,48.828,-125.000
1738836517.147,999.512,999.512,462.891,999.512,-1000.000
1738836517.151,-450.195,-343.262,-369.629,-166.992,195.801
1738836517.155,-1000.000,-1000.000,-818.848,-1000.000,999.512
1738836517.159,-1000.000,-1000.000,-930.176,-1000.000,999.512
1738836517.161,48.340,-63.965,-470.215,-166.992,52.246
1738836517.165,999.512,999.512,496.094,999.512,-1000.000
1738836517.169,-167.480,-100.586,-176.270,55.176,8.301
1738836517.173,-1000.000,-1000.000,-849.609,-1000.000,999.512
1738836517.177,-1000.000,-1000.000,-928.711,-1000.000,999.512
1738836517.181,-165.527,-256.348,-554.688,-263.184,219.727
1738836517.185,999.512,999.512,504.395,999.512,-1000.000
1738836517.188,54.688,117.188,-66.406,171.875,-183.105
1738836517.192,-1000.000,-1000.000,-837.402,-1000.000,999.512
1738836517.196,-1000.000,-1000.000,-905.762,-1000.000,999.512
1738836517.200,-244.629,-240.723,-603.516,-236.816,225.098
1738836517.204,999.512,999.512,447.266,999.512,-1000.000
1738836517.207,83.008,83.496,-18.066,79.102,-202.148
1738836517.211,-1000.000,-1000.000,-769.531,-1000.000,999.512
1738836517.215,-1000.000,-1000.000,-858.887,-1000.000,999.512
1738836517.219,-257.812,-257.812,-770.996,-346.680,241.211
1738836517.223,999.512,999.512,342.773,999.512,-1000.000
1738836517.227,169.434,163.086,111.328,272.461,-213.867
1738836517.231,-1000.000,-1000.000,-807.129,-997.070,989.746
1738836517.234,-1000.000,-1000.000,-853.027,-1000.000,999.512
1738836517.238,-294.922,-437.012,-850.098,-526.367,437.988
1738836517.242,999.512,999.512,245.117,999.512,-1000.000
1738836517.246,264.160,310.059,202.637,493.164,-401.367
1738836517.250,-993.164,-993.164,-811.035,-928.223,942.383
1738836517.267,-1000.000,-1000.000,-818.848,-1000.000,999.512
1738836517.271,-516.602,-611.816,-880.371,-716.797,583.984
1738836517.275,999.512,992.188,32.227,818.848,-1000.000
1738836517.279,490.723,526.855,278.320,768.555,-618.164
1738836517.311,546.875,259.277,-226.074,134.766,-238.281
1738836517.315,999.512,999.512,454.590,999.512,-1000.000
1738836517.319,-442.871,-462.402,-427.246,-175.781,276.367
1738836517.323,-1000.000,-1000.000,-829.590,-1000.000,999.512
1738836517.327,-1000.000,-1000.000,-932.617,-1000.000,999.512
1738836517.331,152.832,-0.977,-396.973,-62.988,-7.324
1738836517.335,999.512,999.512,501.465,999.512,-1000.000
1738836517.338,-189.941,-178.223,-250.000,24.902,85.449
1738836517.342,-1000.000,-1000.000,-784.180,-1000.000,999.512
1738836517.346,-1000.000,-1000.000,-854.492,-1000.000,999.512
1738836517.350,-62.500,-218.262,-581.543,-264.160,187.012
1738836517.354,999.512,999.512,445.312,999.512,-1000.000
1738836517.356,7.812,43.945,-100.586,171.875,-133.301
1738836517.360,-1000.000,-1000.000,-828.125,-1000.000,999.512
1738836517.364,-1000.000,-1000.000,-904.785,-1000.000,999.512
1738836517.368,-247.070,-245.605,-655.273,-236.816,209.961
1738836517.372,999.512,999.512,381.836,999.512,-1000.000
1738836517.376,83.008,83.496,-26.367,83.496,-114.258
1738836517.380,-1000.000,-1000.000,-780.273,-1000.000,992.188
1738836517.383,-1000.000,-1000.000,-850.098,-1000.000,999.512
1738836517.387,-257.812,-257.812,-657.227,-259.277,242.676
