timestamps,TP9,AF7,AF8,TP10,Right AUX
1738235154.882,-16.602,-103.027,65.430,-41.016,-302.734
1738235154.886,-20.508,-121.094,68.359,-34.668,-124.512
1738235154.890,-26.855,-126.953,66.406,-27.832,-42.969
1738235154.893,-26.367,-126.953,60.547,-27.832,118.652
1738235154.897,-21.973,-105.469,59.082,-47.363,143.066
1738235154.901,-16.113,-84.961,51.270,-49.316,-124.512
1738235154.905,-17.090,-84.473,41.992,-41.016,-382.812
1738235154.909,-13.184,-111.328,41.016,-21.484,-229.492
1738235154.906,-18.555,-134.277,39.062,-3.906,214.844
1738235154.910,-28.320,-102.539,42.480,-24.414,20.996
1738235154.914,-24.414,-87.891,50.781,-39.062,-368.652
1738235154.918,-16.602,-101.074,54.688,-22.461,-286.133
1738235154.922,-23.926,-123.535,48.340,-3.906,8.789
1738235154.926,-31.738,-127.441,39.062,-11.719,214.355
1738235154.930,-23.438,-98.145,39.551,-42.480,17.578
1738235154.933,-14.648,-92.285,37.598,-54.199,-291.992
1738235154.937,-17.090,-123.535,26.367,-36.133,150.391
1738235154.941,-16.602,-135.254,21.484,-12.207,668.945
1738235154.945,-20.020,-128.418,28.320,-2.441,803.223
1738235154.949,-39.551,-75.684,30.762,-30.762,430.664
1738235154.951,-31.738,-44.434,34.180,-49.805,-185.059
1738235154.955,-14.160,-53.223,34.668,-37.109,-416.016
1738235154.959,-19.043,-72.754,31.738,-28.809,-367.188
1738235154.963,-28.809,-92.773,34.180,-10.254,-17.090
1738235154.967,-19.531,-78.613,28.809,-19.043,64.453
1738235154.971,-0.977,-67.383,17.090,-23.926,-125.977
1738235154.975,-5.371,-64.941,11.719,-15.625,-209.473
1738235154.978,-16.113,-82.520,9.766,-20.996,-146.973
1738235154.982,-27.344,-96.680,11.230,1.465,369.141
1738235154.986,-30.762,-60.059,14.160,-0.977,72.266
1738235154.990,-21.484,-55.664,-1.465,-17.578,-377.441
1738235154.994,-18.066,-74.707,-18.066,-7.324,-183.105
1738235154.998,-14.648,-62.988,-22.949,-6.348,-236.816
1738235155.002,-22.461,-66.895,-36.621,-1.465,-235.352
1738235155.006,-29.785,-62.500,-49.316,-11.230,-10.742
1738235155.010,-22.461,-35.156,-53.711,-32.715,-112.793
1738235155.014,-22.949,-19.531,-60.059,-30.273,-316.406
1738235155.018,-19.531,-35.645,-63.477,-16.113,-186.035
1738235155.022,-22.949,-65.430,-61.523,4.883,273.926
1738235155.025,-30.762,-66.406,-60.059,-5.371,505.859
1738235155.029,-20.996,-24.414,-52.734,-34.668,-32.227
1738235155.033,-14.648,-20.508,-56.152,-35.156,-402.344
1738235155.037,-17.090,-50.781,-61.035,-24.902,-263.184
1738235155.041,-21.484,-72.754,-65.430,-5.371,195.312
1738235155.072,-26.855,-62.500,-64.941,-19.043,166.992
1738235155.076,-22.461,-45.898,-61.035,-49.805,-204.590
1738235155.080,-20.996,-39.062,-61.523,-47.852,-233.887
1738235155.084,-26.855,-44.922,-61.523,-23.926,289.062
1738235155.088,-33.203,-25.879,-70.801,-11.719,443.848
1738235155.092,-46.387,-9.277,-76.172,-22.461,137.207
1738235155.096,-45.898,-0.488,-68.848,-43.945,98.633
1738235155.099,-33.203,20.508,-67.871,-46.875,16.113
1738235155.103,-24.902,27.344,-67.871,-34.180,-328.613
1738235155.107,-23.926,-4.395,-70.312,-16.113,-355.957
1738235155.111,-36.621,-37.598,-75.195,-19.043,82.520
1738235155.115,-35.645,-3.418,-66.406,-26.855,11.230
1738235155.086,-23.926,5.859,-65.430,-36.133,-373.047
1738235155.090,-23.926,-35.156,-73.242,-48.340,-374.512
1738235155.094,-31.738,-74.219,-69.824,-39.551,-91.797
1738235155.098,-41.504,-82.031,-65.918,-26.367,102.539
1738235155.102,-40.527,-59.570,-64.941,-44.922,-55.176
1738235155.106,-37.109,-49.805,-73.242,-45.898,-85.449
1738235155.110,-39.551,-48.828,-75.195,-29.297,241.211
1738235155.113,-33.203,-35.645,-62.500,-19.043,-3.906
1738235155.117,-38.086,-54.199,-57.129,-9.277,-110.840
1738235155.121,-46.875,-63.965,-47.852,-25.879,-61.523
1738235155.125,-35.645,-52.246,-42.969,-41.992,-90.332
1738235155.129,-25.879,-37.109,-47.363,-40.039,-101.562
1738235155.131,-26.367,-31.738,-34.668,-31.738,-247.559
1738235155.135,-34.180,-65.918,-23.926,-10.742,-50.293
1738235155.139,-31.738,-86.426,-19.531,-21.973,588.379
1738235155.143,-33.203,-48.340,-15.625,-47.852,522.949
1738235155.191,-35.156,-121.582,-55.176,-25.391,-86.426
1738235155.195,-11.719,-116.211,-47.852,-39.062,-43.945
1738235155.199,-14.648,-103.516,-44.434,-42.480,-222.168
1738235155.203,-32.715,-112.793,-41.992,-31.250,-410.645
1738235155.207,-41.016,-149.902,-44.922,-11.230,-118.164
1738235155.211,-45.898,-157.715,-44.434,-18.066,310.547
1738235155.215,-45.410,-118.164,-46.875,-46.875,67.871
