timestamps,TP9,AF7,AF8,TP10,Right AUX
1738231431.770,-14.160,-17.578,-32.715,-39.551,-117.676
1738231431.774,-19.531,-15.137,-40.527,-30.762,-158.203
1738231431.778,-32.715,-23.926,-52.246,-21.484,-197.754
1738231431.780,-39.062,-33.203,-47.852,-24.414,-66.895
1738231431.784,-25.879,-30.762,-39.551,-25.879,179.199
1738231431.788,-35.156,-27.832,-30.273,-35.156,-112.305
1738231431.792,-53.711,-20.996,-31.250,-45.410,-300.781
1738231431.796,-55.664,-20.996,-38.086,-39.062,-122.559
1738231431.800,-39.062,-25.391,-32.715,-44.922,21.973
1738231431.804,-24.414,-23.926,-30.273,-63.965,16.113
1738231431.807,-16.602,-24.902,-31.250,-66.406,-232.910
1738231431.811,-20.020,-23.926,-40.527,-46.387,-24.414
1738231431.815,-26.367,-20.020,-44.434,-34.180,368.652
1738231431.819,-13.184,-19.531,-33.691,-56.641,-57.617
1738231431.823,-0.977,-18.555,-35.156,-65.918,-262.695
1738231431.841,-3.906,-14.648,-40.527,-45.898,-144.043
1738231431.845,-34.180,-17.090,-36.133,-23.926,-103.516
1738231431.849,-56.641,-22.461,-35.645,-22.949,-6.348
1738231431.853,-25.391,-23.438,-35.156,-33.691,-31.738
1738231431.857,-5.371,-22.461,-33.691,-36.133,219.727
1738231431.861,-24.902,-22.949,-27.832,-47.852,248.047
1738231431.865,-44.922,-26.855,-28.809,-34.180,-135.742
1738231431.868,-2.930,-34.180,-33.691,24.414,-78.613
1738231431.872,20.508,-25.391,-33.691,29.297,291.016
1738231431.876,-39.551,-10.742,-23.438,-30.762,43.945
1738231431.880,-43.457,-11.230,-21.973,-40.527,-351.074
1738231431.884,-40.527,-20.020,-32.227,-29.297,-222.656
1738231431.872,-47.852,-23.926,-35.645,-22.461,-93.262
1738231431.876,-11.719,-21.484,-30.762,-36.133,-123.047
1738231431.880,5.371,-15.625,-25.879,-52.246,-236.816
1738231431.884,-12.695,-13.672,-29.785,-32.227,-250.977
1738231431.888,-25.391,-24.902,-30.273,-2.441,-60.547
1738231431.892,-29.785,-23.438,-28.809,1.953,96.680
1738231431.896,-10.254,-22.949,-31.250,-20.508,98.145
1738231431.899,-0.977,-36.621,-32.715,-43.945,105.957
1738231431.903,-23.926,-34.180,-31.738,-52.734,34.668
1738231431.907,-26.367,-29.785,-31.250,-36.621,-133.301
1738231431.911,-24.902,-34.668,-37.109,-41.016,-127.441
1738231431.915,-22.949,-38.574,-43.945,-47.852,219.727
1738231431.930,-13.672,-37.109,-35.156,-34.180,435.547
1738231431.934,-3.418,-26.367,-26.367,-32.715,-127.930
1738231431.938,1.465,-28.809,-31.738,-14.648,-241.211
1738231431.942,-12.695,-33.691,-33.691,1.953,317.871
1738231431.946,-17.090,-27.344,-22.461,-17.090,182.129
